,﻿TDID,FavGenre,G1,G2,G3,G4,G5,Browser_Alt Browser,Browser_Chrome,Browser_IE,Browser_Safari,Browser_Unidentified,genre,prediction
546,4ed0d5c0-4d99-4b1b-a82b-de6a432c1ed9,BlindedGenre1,0.809523809524,0.0952380952381,0.0952380952381,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
551,51fb1cb6-c345-4a63-af75-ca052c06e35c,BlindedGenre2,0.23458412073,0.452441866699,0.20739871068,0.0623422191843,0.0432330827068,0.0,1.0,0.0,0.0,0.0,2.0,2.0
553,54a8dcc3-00e1-4f29-83f1-5ae6bc2240a8,BlindedGenre5,0.166666666667,0.0,0.0,0.0,0.833333333333,1.0,0.0,0.0,0.0,0.0,5.0,5.0
556,55575049-946f-4ab7-bcf6-73b20f6b8d22,BlindedGenre4,0.246913580247,0.037037037037,0.135802469136,0.518518518519,0.0617283950617,1.0,0.0,0.0,0.0,0.0,4.0,4.0
557,562fdf06-c18d-421e-9828-e0757b574f05,BlindedGenre3,0.166666666667,0.1,0.7,0.0333333333333,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
560,56d5b83a-dc51-49a4-b4b7-1ec1d12df5a4,BlindedGenre2,0.0294776119403,0.691524520256,0.16012793177,0.115511727079,0.00335820895522,0.0,1.0,0.0,0.0,0.0,2.0,2.0
561,56db58bd-f994-4bd2-adc2-a14284dcf8e3,BlindedGenre3,0.256058619266,0.144194986766,0.451799424087,0.0936824627862,0.0542645070947,0.0,1.0,0.0,0.0,0.0,3.0,3.0
562,5731fe77-03cc-41f4-b8e3-17179d313672,BlindedGenre3,0.0925925925926,0.0833333333333,0.598148148148,0.0314814814815,0.194444444444,0.0,1.0,0.0,0.0,0.0,3.0,3.0
563,5771fa48-61c0-4963-acfd-09d62fe40f9f,BlindedGenre2,0.16545045045,0.765315315315,0.0632882882883,0.00459459459459,0.00135135135135,0.0,0.0,1.0,0.0,0.0,2.0,2.0
564,579fff18-7965-4f10-9614-db83fe7a09c3,BlindedGenre1,0.476936643603,0.0891330891331,0.28544295211,0.138990638991,0.00949667616334,0.0,1.0,0.0,0.0,0.0,1.0,1.0
565,57c5c64b-f2b3-441a-b40c-e90781ac5369,BlindedGenre3,0.25786098863,0.151325459018,0.476932976933,0.0914951299567,0.0223854454624,1.0,0.0,0.0,0.0,0.0,3.0,3.0
566,589eabbd-65f7-4a67-841b-3514d9e1314e,BlindedGenre5,0.163492063492,0.338095238095,0.1,0.0214285714286,0.376984126984,1.0,0.0,0.0,0.0,0.0,5.0,5.0
567,58d397ad-5612-4c88-9a1e-23b813d020db,BlindedGenre2,0.118740337434,0.647475969618,0.174416885125,0.0255293405929,0.0338374672313,0.0,0.0,0.0,1.0,0.0,2.0,2.0
569,5af2fd82-e825-49d4-ac24-e69c61720ee0,BlindedGenre3,0.154272826567,0.212082885765,0.550456661234,0.0597418051165,0.0234458213182,0.0,1.0,0.0,0.0,0.0,3.0,3.0
570,5babd23e-0385-42b8-910f-7eee3d10f8e0,BlindedGenre1,0.353300779771,0.183795139677,0.272863199334,0.125586721175,0.0644541600424,0.0,1.0,0.0,0.0,0.0,1.0,1.0
571,5bf404ab-1b00-4a3e-90be-325a4c1359cc,BlindedGenre1,0.666666666667,0.0,0.333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
572,5d389589-f68d-4dca-8a91-1d3db31a4e8e,BlindedGenre2,0.245,0.705,0.025,0.025,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
573,5d945d4d-1fe3-4a32-a667-7ea2b876a929,BlindedGenre1,0.730604911948,0.257233672905,0.0097330806286,0.00189528547738,0.000533049040512,0.0,1.0,0.0,0.0,0.0,1.0,1.0
575,5e1a1c2c-7a34-4d99-a5ac-a4f56fa9ed53,BlindedGenre4,0.175,0.0,0.4125,0.4125,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0
577,5e97cdcb-eaf7-43cc-9a38-153241ea5a5d,BlindedGenre2,0.164914066033,0.758593396653,0.0581750339213,0.0167910447761,0.00152645861601,0.0,1.0,0.0,0.0,0.0,2.0,2.0
579,5eb3e5df-102b-46c3-b78c-6cb2d912bb11,BlindedGenre1,0.635057471264,0.123563218391,0.0344827586207,0.195402298851,0.0114942528736,0.0,0.0,1.0,0.0,0.0,1.0,1.0
581,5feb503a-9994-4642-8522-de508496cbf3,BlindedGenre2,0.296666666667,0.446666666667,0.05,0.206666666667,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
586,623ffc7f-3b86-4cd3-a310-57f8aa4f1ec9,BlindedGenre4,0.106481481481,0.054012345679,0.145061728395,0.6875,0.00694444444444,0.0,1.0,0.0,0.0,0.0,4.0,4.0
588,63ab1afd-92de-47f1-b1a0-64a743bb3bad,BlindedGenre3,0.142456270321,0.179491706795,0.588837716591,0.0767164670535,0.0124978392394,0.0,0.0,1.0,0.0,0.0,3.0,3.0
589,65272825-37c9-487c-81b0-c215761b4c13,BlindedGenre2,0.0263157894737,0.960526315789,0.00438596491228,0.00877192982456,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0
590,652ccff3-2ac1-4baf-be39-3a0a4bc605a7,BlindedGenre3,0.334266151866,0.144418018018,0.372451994852,0.110335135135,0.0385287001287,0.0,0.0,1.0,0.0,0.0,3.0,3.0
591,661b4e13-2ca8-452a-802f-607857aa5d5f,BlindedGenre1,0.349546663955,0.182896218124,0.293148270544,0.138425949464,0.0359828979128,0.0,0.0,1.0,0.0,0.0,1.0,1.0
592,6728cd66-c2ae-401c-9f81-735338ce6e30,BlindedGenre1,0.791409897292,0.0624649859944,0.108870214753,0.0130718954248,0.0241830065359,0.0,1.0,0.0,0.0,0.0,1.0,1.0
594,684a63cf-ae65-46e2-9246-6f397a22442d,BlindedGenre2,0.0703099607869,0.817638257985,0.0697117811167,0.0374127134672,0.0049272866437,0.0,0.0,0.0,1.0,0.0,2.0,2.0
596,6943c9f5-408b-4c4d-a5b6-f750624cfe40,BlindedGenre2,0.241476032786,0.487448566068,0.214222116288,0.0500434671465,0.00680981771189,0.0,1.0,0.0,0.0,0.0,2.0,2.0
598,6aa7d24a-8d78-42c3-81a5-0ffa640ced69,BlindedGenre3,0.0943977591036,0.0302521008403,0.832773109244,0.0324929971989,0.0100840336134,0.0,1.0,0.0,0.0,0.0,3.0,3.0
600,6b5416f7-39a3-4f34-9124-a910b5f7371e,BlindedGenre1,0.458955223881,0.17447761194,0.0959701492537,0.263880597015,0.00671641791045,0.0,1.0,0.0,0.0,0.0,1.0,1.0
602,6c5ff356-a643-443c-bde2-299038af7288,BlindedGenre3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0
606,6e7bc82e-b929-4e32-8495-b82ecc290855,BlindedGenre2,0.294776119403,0.272388059701,0.279850746269,0.119402985075,0.0335820895522,0.0,1.0,0.0,0.0,0.0,2.0,2.0
608,6f9a6cc2-57dc-4ea6-82c4-a56bb13c8dd4,BlindedGenre1,0.55819000819,0.142702702703,0.147362817363,0.146113841114,0.00563063063063,0.0,0.0,1.0,0.0,0.0,1.0,1.0
610,70cc719f-4fa2-4ad4-a268-a0667c10b646,BlindedGenre2,0.27989926854,0.347185181398,0.228872972932,0.118592840565,0.0254497365652,1.0,0.0,0.0,0.0,0.0,2.0,2.0
611,70f85ef9-8ceb-4741-80ed-dcf2ef70aded,BlindedGenre3,0.061704961705,0.302174492174,0.59035964036,0.0364102564103,0.00935064935065,0.0,0.0,0.0,1.0,0.0,3.0,3.0
612,7231e399-fba2-456a-b70a-a7464a609214,BlindedGenre1,0.765476190476,0.052380952381,0.0690476190476,0.025,0.0880952380952,0.0,0.0,1.0,0.0,0.0,1.0,1.0
615,737914e1-9f6e-4ee7-b6da-6bdc4f9d747d,BlindedGenre1,0.454890695731,0.144573071119,0.245455361708,0.121136190749,0.0339446806919,0.0,0.0,1.0,0.0,0.0,1.0,1.0
617,7450c579-432c-44cb-8792-caa3a55133dc,BlindedGenre1,0.564085179526,0.117806213394,0.145145785587,0.167080468551,0.00588235294118,0.0,1.0,0.0,0.0,0.0,1.0,1.0
619,74e73942-b4cd-471d-bfb0-675cc88c3e6b,BlindedGenre3,0.0716681107795,0.0420565771317,0.849624530663,0.0296195564969,0.0070312249286,0.0,0.0,1.0,0.0,0.0,3.0,3.0
621,75c73c21-263b-43fd-a28d-b0435c7d5e53,BlindedGenre3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0
622,764859ab-3aac-4981-810e-dc3c848e1c34,BlindedGenre2,0.331964427409,0.179318567153,0.299502810408,0.140261980872,0.0489522141578,0.0,0.0,1.0,0.0,0.0,2.0,2.0
629,79aeb53f-1c74-4a43-92ee-334d552fdccf,BlindedGenre2,0.0519745024876,0.893174751244,0.0308302238806,0.0233208955224,0.000699626865672,1.0,0.0,0.0,0.0,0.0,2.0,2.0
632,7a019a78-c1ad-4e63-a520-18f31d733575,BlindedGenre1,0.593654800798,0.126256947686,0.178397471255,0.0799885442743,0.021702235988,0.0,1.0,0.0,0.0,0.0,1.0,1.0
633,7a32dc0d-aceb-47b0-bf95-fd5cb006c5a6,BlindedGenre4,0.335342359166,0.139940865235,0.217801120448,0.295935262994,0.0109803921569,1.0,0.0,0.0,0.0,0.0,4.0,4.0
636,7adc6dc1-b772-404f-821e-e0a6094638f1,BlindedGenre1,0.572771392082,0.12509152831,0.182869306088,0.0543295019157,0.0649382716049,0.0,0.0,1.0,0.0,0.0,1.0,1.0
637,7ae5158f-16c4-4970-8b2c-4d60e01750a1,BlindedGenre1,0.858966039368,0.0236859182349,0.0460739779364,0.0357451871079,0.0355288773524,1.0,0.0,0.0,0.0,0.0,1.0,1.0
638,7aebb659-e08c-450b-99cf-aae583218ed4,BlindedGenre1,0.873704481793,0.0601365546218,0.0528974089636,0.00958508403361,0.00367647058824,0.0,1.0,0.0,0.0,0.0,1.0,1.0
640,7b0cab05-9823-4908-8fb2-d1c3bb078948,BlindedGenre1,0.822434679578,0.0337664194807,0.0562102919246,0.0795765152908,0.00801209372638,0.0,1.0,0.0,0.0,0.0,1.0,1.0
643,7c9ecee9-ebca-4cbc-bcee-87d387c8adfe,BlindedGenre2,0.287107924251,0.382165839309,0.207571244714,0.111726420298,0.0114285714286,0.0,1.0,0.0,0.0,0.0,2.0,2.0
644,7d1c6b44-3d4c-4a1c-83a2-d53a3e18d873,BlindedGenre1,0.345964912281,0.174035087719,0.303157894737,0.132631578947,0.0442105263158,0.0,0.0,1.0,0.0,0.0,1.0,1.0
645,7d7c3bcf-736e-43bc-8c03-a446aeba4dc1,BlindedGenre3,0.352087912088,0.158681318681,0.318241758242,0.130989010989,0.04,0.0,0.0,1.0,0.0,0.0,3.0,3.0
647,7f39093d-aa00-400c-b90f-f9dd9a285608,BlindedGenre2,0.15079038666,0.601445446754,0.203698067142,0.040509911677,0.00355618776671,0.0,1.0,0.0,0.0,0.0,2.0,2.0
648,7f61ec60-1ef5-4657-bce2-04491b169cc8,BlindedGenre1,0.691428571429,0.12,0.0857142857143,0.102857142857,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
650,7fad60aa-f64e-4731-a1b0-b4c22ac762e8,BlindedGenre1,0.857142857143,0.0952380952381,0.047619047619,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
651,7fb0e3ae-2e04-4928-8a3d-be80608123dc,BlindedGenre5,0.0123456790123,0.0,0.0925925925926,0.0123456790123,0.882716049383,0.0,1.0,0.0,0.0,0.0,5.0,5.0
653,80ec8e37-ccee-4099-9c57-94705d9144f3,BlindedGenre2,0.108540630182,0.755936981758,0.125323383085,0.00796019900498,0.00223880597015,0.0,1.0,0.0,0.0,0.0,2.0,2.0
657,82359c81-253c-4168-8f0b-190e80d02582,BlindedGenre1,0.207147498376,0.0116959064327,0.481611435997,0.296296296296,0.00324886289799,0.0,1.0,0.0,0.0,0.0,1.0,1.0
660,83e164eb-591b-4fe0-8bf6-0a542e49c711,BlindedGenre1,0.366666666667,0.0533333333333,0.526666666667,0.0533333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
669,857c2937-75c5-43bc-b8eb-be838f4fb19d,BlindedGenre1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
671,8616a1ec-ae79-475e-ba9a-51368a3f9270,BlindedGenre3,0.366721180605,0.162020921951,0.270310489663,0.160685802359,0.0402616054211,0.0,0.0,1.0,0.0,0.0,3.0,3.0
672,861e9b84-88f5-4564-84f3-cb219742f773,BlindedGenre5,0.216852035579,0.164830473413,0.320911898501,0.113230834523,0.184174757985,0.0,0.0,1.0,0.0,0.0,5.0,5.0
679,8a41f10b-728e-4ac3-b118-cdc84cee2dce,BlindedGenre2,0.32947761194,0.62723880597,0.0279850746269,0.0119402985075,0.00335820895522,0.0,1.0,0.0,0.0,0.0,2.0,2.0
680,8a693617-d494-41a5-b4c0-3140f5d80a6d,BlindedGenre2,0.0681597473134,0.871524283733,0.0395608510583,0.0178766906288,0.00287842726623,0.0,0.0,1.0,0.0,0.0,2.0,2.0
682,8aec914b-8ad2-4733-8755-2d233bec558c,BlindedGenre2,0.344006421814,0.269826707453,0.248351639813,0.0930831802618,0.0447320506588,1.0,0.0,0.0,0.0,0.0,2.0,2.0
683,8af01f3b-306d-42e1-8c15-b4b0d875365b,BlindedGenre3,0.221895839949,0.107401820684,0.586507054394,0.066899544829,0.0172957401443,0.0,1.0,0.0,0.0,0.0,3.0,3.0
684,8b130066-14a5-42af-bbda-7db8e8d1a248,BlindedGenre1,0.536317640983,0.232594414873,0.184590600441,0.0431328711018,0.00336447260102,0.0,1.0,0.0,0.0,0.0,1.0,1.0
685,8b8b2eac-0a62-4346-ad4f-d282424d49ad,BlindedGenre3,0.0,0.294871794872,0.705128205128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
688,8c436bf3-7595-4911-9488-6b529172fc26,BlindedGenre3,0.233661604916,0.148882853655,0.511710250334,0.081273752195,0.0244715389,0.0,1.0,0.0,0.0,0.0,3.0,3.0
689,8c50bdbc-ad8c-4a66-92e2-7c90b3fb65d4,BlindedGenre3,0.136746031746,0.154642857143,0.484404761905,0.219841269841,0.00436507936508,0.0,0.0,0.0,1.0,0.0,3.0,3.0
690,8c7e842c-ff0a-4c74-9dfe-35045f8a8a85,BlindedGenre2,0.12204306785,0.755827167463,0.0931170620756,0.0214761406696,0.00753656194195,0.0,1.0,0.0,0.0,0.0,2.0,2.0
693,8d7fc6f8-3dfc-41bf-9787-109ee175bd8d,BlindedGenre1,0.360159656602,0.141458807551,0.303277405344,0.155514885643,0.0395892448596,0.0,1.0,0.0,0.0,0.0,1.0,1.0
694,8dd94346-47ca-4885-869b-87843c33ce2b,BlindedGenre1,0.411024189398,0.127753474009,0.345682792932,0.0950300223023,0.0205095213587,0.0,0.0,1.0,0.0,0.0,1.0,1.0
698,8f0a4373-72ed-4b0e-84b2-78725f917148,BlindedGenre3,0.284331765828,0.0382846043754,0.662918285286,0.0135452872623,0.000920057248007,0.0,1.0,0.0,0.0,0.0,3.0,3.0
700,8fe26ed4-6438-4897-b2a5-3b231474eca4,BlindedGenre3,0.275164052942,0.0554554554555,0.591013235458,0.0731398064731,0.00522744967189,0.0,0.0,1.0,0.0,0.0,3.0,3.0
701,9020a06b-e987-49f6-8c65-c1d2b93297aa,BlindedGenre4,0.05,0.0,0.283333333333,0.666666666667,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0
702,904be718-fc00-4b50-a75f-cf4623d2a4eb,BlindedGenre1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
706,92405152-5866-4370-92a0-9be63f33f8cc,BlindedGenre3,0.0148642634624,0.00587449933244,0.956564307966,0.022696929239,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0
707,9276b212-50ad-42fe-9f2d-7ebd0f9174cf,BlindedGenre2,0.266872755108,0.534587528705,0.116969911088,0.0693399281635,0.0122298769358,0.0,1.0,0.0,0.0,0.0,2.0,2.0
708,92b675c2-d490-4484-ba3e-91c952929c99,BlindedGenre1,0.459504293521,0.126512490242,0.317671740827,0.0647931303669,0.0315183450429,0.0,1.0,0.0,0.0,0.0,1.0,1.0
709,93567d5e-8ff6-4300-81a9-dbc755fa62d6,BlindedGenre3,0.160503265488,0.0669382567114,0.599940348037,0.164815230448,0.00780289931573,0.0,1.0,0.0,0.0,0.0,3.0,3.0
721,98174f56-0ad8-4083-b296-770ef074e8dc,BlindedGenre3,0.260979020979,0.115524475524,0.473286713287,0.110909090909,0.0393006993007,0.0,0.0,1.0,0.0,0.0,3.0,3.0
724,99a8f745-7912-4313-8991-226ae43f1ce0,BlindedGenre2,0.318151306957,0.42891692332,0.135601753139,0.109867330017,0.00746268656716,0.0,1.0,0.0,0.0,0.0,2.0,2.0
725,99c3c1f5-69c5-4dec-b593-ce4c305320aa,BlindedGenre3,0.075,0.0,0.925,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0
726,99efd626-5a88-4446-8839-b2e20ae508bd,BlindedGenre3,0.137540880203,0.0783752387526,0.579667070757,0.190043408597,0.01437340169,1.0,0.0,0.0,0.0,0.0,3.0,3.0
727,9a8570a2-d859-43c5-b2a3-fe1f3c5e3511,BlindedGenre4,0.0428571428571,0.288095238095,0.238095238095,0.430952380952,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0
731,9c5a516b-aac9-4b2c-820d-014788681cd1,BlindedGenre3,0.0840849493725,0.141951756581,0.646490971634,0.117937332479,0.00953498993446,0.0,1.0,0.0,0.0,0.0,3.0,3.0
733,9cd2d4ff-61a3-4685-9e33-6d81f681e38e,BlindedGenre1,0.653703703704,0.0555555555556,0.214814814815,0.0444444444444,0.0314814814815,0.0,0.0,1.0,0.0,0.0,1.0,1.0
734,9e68a1d2-97ad-4d08-bcda-1a5d7099b4d3,BlindedGenre1,0.518383299755,0.154986447581,0.225571825328,0.051178303443,0.0498801238936,0.0,0.0,1.0,0.0,0.0,1.0,1.0
736,a04dfc74-b24b-4cf8-883b-1cd5c0c3cf28,BlindedGenre2,0.123202614379,0.837581699346,0.0261437908497,0.00653594771242,0.00653594771242,0.0,0.0,0.0,1.0,0.0,2.0,2.0
737,a18972fb-bcbf-4caa-9236-4cae02adc654,BlindedGenre3,0.27619047619,0.0761904761905,0.590476190476,0.0380952380952,0.0190476190476,1.0,0.0,0.0,0.0,0.0,3.0,3.0
738,a2576c25-e310-40da-9ff7-54c397df9a75,BlindedGenre2,0.282805429864,0.334841628959,0.242081447964,0.119909502262,0.0203619909502,0.0,0.0,1.0,0.0,0.0,2.0,2.0
739,a2763452-9287-4e57-891b-6c898d151756,BlindedGenre1,0.454030690078,0.184276028581,0.211912780335,0.0989798137899,0.0508006872159,0.0,1.0,0.0,0.0,0.0,1.0,1.0
740,a2c14a5d-ee9b-4155-b499-8973924d955e,BlindedGenre2,0.14541577348,0.62787886101,0.156234204015,0.0360567622218,0.0344143992726,1.0,0.0,0.0,0.0,0.0,2.0,2.0
741,a3c7a0f9-0c24-4741-b5ef-160658ea074c,BlindedGenre1,0.361952861953,0.0530303030303,0.124579124579,0.244949494949,0.215488215488,0.0,1.0,0.0,0.0,0.0,1.0,1.0
742,a4f23b25-974c-482c-8c18-39a4afdb7fe0,BlindedGenre3,0.047619047619,0.0380952380952,0.847619047619,0.0666666666667,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0
743,a58cbc59-1280-4710-bb80-103aed0ef7cf,BlindedGenre1,0.527143693298,0.106218905473,0.287050043898,0.0776119402985,0.00197541703248,1.0,0.0,0.0,0.0,0.0,1.0,1.0
745,a7dd635a-0b54-4590-8426-d655b105b1f3,BlindedGenre2,0.226872778962,0.557007818053,0.0971215351812,0.114200426439,0.00479744136461,0.0,1.0,0.0,0.0,0.0,2.0,2.0
747,a8808119-0914-41e1-bf27-d29312bfed4c,BlindedGenre3,0.176941332088,0.324770463741,0.397447868036,0.0616635543106,0.0391767818238,0.0,0.0,1.0,0.0,0.0,3.0,3.0
748,a8b29547-ed9c-4e25-b4d0-210b817636d2,BlindedGenre1,0.6,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
749,a9c74bea-ffc9-482e-9105-ce2643c3e302,BlindedGenre3,0.39962406015,0.103571428571,0.34454887218,0.135338345865,0.0169172932331,0.0,1.0,0.0,0.0,0.0,3.0,3.0
753,ab11b68a-658b-43c2-8bd6-82b85dc05be3,BlindedGenre3,0.258286855198,0.111241380815,0.489661997032,0.105935999825,0.0348737671293,0.0,0.0,1.0,0.0,0.0,3.0,3.0
754,ab2213a6-6827-480a-b21b-6025c536065b,BlindedGenre3,0.307692307692,0.1,0.530769230769,0.0615384615385,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
756,ac6cf9c6-9bec-437d-b937-176ff9e9d18a,BlindedGenre3,0.402127652692,0.093754690735,0.391079677795,0.0868711180124,0.026166860766,0.0,0.0,1.0,0.0,0.0,3.0,3.0
757,ac7e735a-1014-4224-84ca-93808571d631,BlindedGenre3,0.301010905801,0.191223834886,0.388447386377,0.0933763322039,0.0259415407324,1.0,0.0,0.0,0.0,0.0,3.0,3.0
760,ae79b658-365d-43f3-b02c-e3d46a412340,BlindedGenre3,0.0982587064677,0.0907960199005,0.759950248756,0.0398009950249,0.0111940298507,1.0,0.0,0.0,0.0,0.0,3.0,3.0
761,aecf5203-1cf9-420f-9464-83721c4e7ec4,BlindedGenre3,0.0803934871099,0.165196743555,0.712686567164,0.0325644504749,0.00915875169607,1.0,0.0,0.0,0.0,0.0,3.0,3.0
764,afbd683c-025d-45e8-96eb-4a09c1e512f0,BlindedGenre1,0.369189620293,0.266342981637,0.216274120759,0.103865546218,0.0443277310924,1.0,0.0,0.0,0.0,0.0,1.0,1.0
766,b093f691-6902-451b-ba3c-92da73d38165,BlindedGenre3,0.336904548413,0.17161269159,0.367287530888,0.107035327824,0.0171599012847,0.0,0.0,1.0,0.0,0.0,3.0,3.0
767,b175aca8-5a4f-4f99-8263-0b2aad6e4f2a,BlindedGenre1,0.470077761744,0.176767676768,0.254830046497,0.0590428090428,0.0392817059484,0.0,1.0,0.0,0.0,0.0,1.0,1.0
768,b186c98e-1636-4755-9775-fd514cbcdc01,BlindedGenre3,0.391104056437,0.113079365079,0.384204585538,0.0817248677249,0.0298871252205,0.0,0.0,1.0,0.0,0.0,3.0,3.0
770,b3f01dd8-dcd0-498a-87e5-559889292fa9,BlindedGenre3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0
772,b470da4a-5166-45d1-a56b-3765ac125bf6,BlindedGenre1,0.88416988417,0.0501930501931,0.0540540540541,0.00772200772201,0.003861003861,0.0,1.0,0.0,0.0,0.0,1.0,1.0
773,b7e0b303-bb74-461d-aeeb-421588f690f5,BlindedGenre3,0.405007002801,0.102760270775,0.320395658263,0.138001867414,0.033835200747,0.0,0.0,1.0,0.0,0.0,3.0,3.0
774,b7f0bc73-773d-4a4e-93b9-0f7c622987b8,BlindedGenre3,0.109080552558,0.15372213009,0.684435699223,0.0456009195644,0.00716069856479,0.0,1.0,0.0,0.0,0.0,3.0,3.0
775,b895f789-e72e-4fd3-b30d-c049dd006ade,BlindedGenre2,0.195833333333,0.525,0.216666666667,0.0625,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
776,b9ab55ae-8385-423f-9a44-95445fc50fa7,BlindedGenre1,0.538461538462,0.0,0.230769230769,0.230769230769,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
777,ba2c4784-b9f5-4f15-a57f-f801c31611a4,BlindedGenre1,0.5,0.25,0.0833333333333,0.166666666667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
778,bb683d1e-7a9d-463f-88af-4b4ff2a96246,BlindedGenre3,0.121313188575,0.139239332096,0.651331054307,0.0859839895554,0.00213243546577,0.0,1.0,0.0,0.0,0.0,3.0,3.0
779,be0f4c6a-2030-4d05-8ebb-162729a52821,BlindedGenre2,0.265902186597,0.436814097494,0.142429776198,0.089649912155,0.065204027557,0.0,0.0,1.0,0.0,0.0,2.0,2.0
783,bf22ff5f-96b0-46de-82f2-3e7f95d1548c,BlindedGenre3,0.254431127483,0.357619543838,0.291124917253,0.0879550299157,0.00886938151089,0.0,1.0,0.0,0.0,0.0,3.0,3.0
788,c12a4d0c-0229-4a27-866c-4f2967b038fa,BlindedGenre4,0.166666666667,0.0833333333333,0.0,0.666666666667,0.0833333333333,0.0,0.0,0.0,1.0,0.0,4.0,4.0
789,c13bd170-4143-48ab-9c05-3257769b2610,BlindedGenre2,0.395555555556,0.314074074074,0.248888888889,0.0311111111111,0.0103703703704,0.0,1.0,0.0,0.0,0.0,2.0,2.0
793,c2bbcefd-0439-4b61-9e01-48f858a56820,BlindedGenre2,0.24299480476,0.389034132171,0.227523602033,0.117638679403,0.0228087816323,1.0,0.0,0.0,0.0,0.0,2.0,2.0
795,c39d4673-0e4e-44f6-9aa9-25c1bac067b0,BlindedGenre2,0.0842217484009,0.7921108742,0.0799573560768,0.0341151385928,0.00959488272921,0.0,1.0,0.0,0.0,0.0,2.0,2.0
796,c41007c8-3e46-4426-92b2-66b3f2b0cf91,BlindedGenre2,0.144823583279,0.502625870861,0.267390738347,0.070598694606,0.0145611129067,0.0,0.0,0.0,1.0,0.0,2.0,2.0
798,c5814dda-91b9-4396-a2d6-0990df3107bb,BlindedGenre3,0.104166666667,0.0,0.895833333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
799,c59004de-f175-45eb-87a7-212f79f6c10e,BlindedGenre3,0.399852735836,0.113408949879,0.325193368023,0.140482746583,0.02106219968,0.0,1.0,0.0,0.0,0.0,3.0,3.0
800,c61acec9-af75-4462-92e9-cda6786be6d6,BlindedGenre3,0.288967901884,0.129739597207,0.423414115604,0.141168963251,0.0167094220541,0.0,1.0,0.0,0.0,0.0,3.0,3.0
801,c62e0bfb-40db-4e7a-a9df-19cb26757fe7,BlindedGenre1,0.431490464873,0.212165563195,0.277219180602,0.0639232662762,0.0152015250545,0.0,0.0,1.0,0.0,0.0,1.0,1.0
802,c6d72bc5-c0f6-4caf-9f8f-e0ea6b17e9a4,BlindedGenre1,0.424950236799,0.178194680386,0.261095154892,0.0899985511588,0.0457613767636,0.0,1.0,0.0,0.0,0.0,1.0,1.0
803,c72e643e-b0ea-4c14-883b-c6ac5e4a5e90,BlindedGenre1,0.851781975845,0.0570161374649,0.0612154495171,0.0231833431183,0.00680309405415,0.0,0.0,1.0,0.0,0.0,1.0,1.0
805,c8d362b9-b928-4834-a131-83391586f403,BlindedGenre1,0.722802907171,0.0695157692707,0.137487608212,0.06065636131,0.00953735403626,0.0,1.0,0.0,0.0,0.0,1.0,1.0
806,c90a1f5f-f97d-47f2-ab39-8696d37df2f4,BlindedGenre2,0.0318087705187,0.901837518992,0.0309729794143,0.0351394226472,0.00024130842792,0.0,0.0,1.0,0.0,0.0,2.0,2.0
810,cbd6840b-340f-4d61-b41a-436496930465,BlindedGenre4,0.246415629957,0.120997467368,0.270330355403,0.32017978904,0.0420767582311,0.0,0.0,1.0,0.0,0.0,4.0,4.0
813,ccf91175-efef-4e2e-858e-c193b07e816c,BlindedGenre3,0.102564102564,0.0769230769231,0.820512820513,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0
814,cd212b31-8ce1-4796-a78d-cc0a4dad8d90,BlindedGenre1,0.404837566704,0.151619301935,0.313548678389,0.0649956354786,0.0649988174942,0.0,0.0,1.0,0.0,0.0,1.0,1.0
