,﻿TDID,FavGenre,G1,G2,G3,G4,G5,Browser_Alt Browser,Browser_Chrome,Browser_IE,Browser_Safari,Browser_Unidentified,genre,prediction
618,7495f3a2-cf1f-4b09-8b5e-4c9e22380b53,?????,0.407377921458,0.153727927821,0.205922219377,0.119634877144,0.00695407547723,0.0,0.0,1.0,0.0,0.0,,1.0
620,7554245f-55ab-49c9-90c5-b652e363d891,?????,0.437525383017,0.169261180643,0.277704520678,0.0867371837664,0.0287717318955,0.0,0.0,1.0,0.0,0.0,,1.0
623,767a6e26-1e66-4737-9f59-858693f22775,?????,0.102040816327,0.047619047619,0.455782312925,0.251700680272,0.0,1.0,0.0,0.0,0.0,0.0,,3.0
624,772b0c6b-a4de-4a27-9e76-3f0a08bd92ca,?????,0.242278363436,0.0462119142885,0.176608394005,0.189838377082,0.0089284974071,0.0,1.0,0.0,0.0,0.0,,1.0
625,77c27c83-f4d3-47cd-99bb-a095d2261a00,?????,0.246284937439,0.19133460604,0.345732963092,0.100163303086,0.02346093453,0.0,1.0,0.0,0.0,0.0,,3.0
626,78bc59bb-9af6-40d1-9e06-1ba741bd034c,?????,0.302040816327,0.218367346939,0.244897959184,0.102040816327,0.0612244897959,0.0,0.0,1.0,0.0,0.0,,1.0
627,78f6d6e3-ebea-4976-af14-2021467b2405,?????,0.186889625944,0.072425230171,0.144991835205,0.202359848268,0.0140231155843,0.0,0.0,1.0,0.0,0.0,,4.0
628,7980972c-1ed8-42c9-bd1a-1f5f6d5d6746,?????,0.147209653092,0.0573152337858,0.228959276018,0.175113122172,0.214932126697,1.0,0.0,0.0,0.0,0.0,,3.0
630,79d0c5ea-b543-4498-a3d7-cb69d86923e0,?????,0.0876452432825,0.093954248366,0.0767519970951,0.179193899782,0.00363108206245,0.0,1.0,0.0,0.0,0.0,,4.0
631,79f49907-c014-4ff1-896e-7b02ad7ad127,?????,0.351568213814,0.0818568899702,0.177801297712,0.0883717556144,0.0301315726191,0.0,1.0,0.0,0.0,0.0,,1.0
634,7a840586-38a2-4c7d-9de2-2d32420eac04,?????,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,4.0
635,7a882365-b801-43d0-b041-3c795d2668d9,?????,0.0701754385965,0.0,0.754385964912,0.175438596491,0.0,0.0,0.0,1.0,0.0,0.0,,3.0
639,7af5787e-9e51-497e-95b8-0f8be91df1aa,?????,0.14068270672,0.0785236351274,0.0449368751256,0.0330768160957,0.00581026996121,0.0,0.0,1.0,0.0,0.0,,1.0
641,7b656aca-3de5-4592-b4dd-d0c7d6d42660,?????,0.445221015235,0.123843683815,0.30100293776,0.0929794356767,0.0369529275125,0.0,0.0,1.0,0.0,0.0,,1.0
642,7c449a65-3e2b-4783-a6c5-35f8f31bc3c9,?????,0.275786314526,0.118111244498,0.100176070428,0.450417500333,0.0364612511671,0.0,1.0,0.0,0.0,0.0,,4.0
646,7dd2e563-2211-4464-b84b-f662edc4bc75,?????,0.439932565619,0.143828197946,0.257909534184,0.108671023965,0.0496586782861,0.0,1.0,0.0,0.0,0.0,,1.0
649,7faa6231-0076-4fe6-b2d3-7c0d992bd823,?????,0.187508080155,0.0780058177117,0.165756302521,0.0962992889463,0.0108920491273,0.0,1.0,0.0,0.0,0.0,,1.0
652,80c8578d-992b-4252-ba42-03c47062c0ec,?????,0.144979418998,0.0404529135598,0.324700096001,0.0596328296577,0.00769953051643,0.0,0.0,1.0,0.0,0.0,,3.0
654,81003140-8c01-4f3f-9324-0c88e92c4ec8,?????,0.194413795394,0.244231108937,0.280995626094,0.0631273807744,0.024924396493,0.0,0.0,1.0,0.0,0.0,,3.0
655,8114aafd-e7cb-41a8-93f0-59326bd30819,?????,0.0589552238806,0.221144278607,0.489303482587,0.0238805970149,0.00671641791045,0.0,1.0,0.0,0.0,0.0,,3.0
656,81490885-460c-4dcc-9245-d8c3c501f255,?????,0.257936507937,0.178571428571,0.257936507937,0.0992063492063,0.0396825396825,0.0,1.0,0.0,0.0,0.0,,3.0
658,823d8427-7c16-4869-bff6-0a0060fbabc1,?????,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,1.0,0.0,0.0,,4.0
659,83a05be2-9d32-4237-a687-909f9c72123d,?????,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.0
661,83e7f0ac-3493-477f-8a07-403ffcc206a7,?????,0.294715447154,0.019918699187,0.317886178862,0.172357723577,0.0,0.0,1.0,0.0,0.0,0.0,,3.0
662,8418fbd8-ca67-49e9-b235-7418c3dfefd9,?????,0.289121804826,0.140007060773,0.29104430863,0.122139359295,0.00564068284978,0.0,1.0,0.0,0.0,0.0,,3.0
663,848442fb-42f5-4296-aa70-5e6443ce72e0,?????,0.00687285223368,0.00687285223368,0.00343642611684,0.00343642611684,0.0,0.0,1.0,0.0,0.0,0.0,,4.0
664,84975d62-d5cd-4faf-aaba-f72f703db008,?????,0.0785365853659,0.109593495935,0.0373983739837,0.0448780487805,0.00959349593496,0.0,0.0,1.0,0.0,0.0,,2.0
665,84c3952c-c55c-446c-95ed-c8d3965ac480,?????,0.300322876667,0.201797746108,0.250604250394,0.11259997336,0.0294119955772,0.0,1.0,0.0,0.0,0.0,,1.0
666,85252904-a557-4dbd-b8ec-57a5353e6014,?????,0.283433373349,0.181152460984,0.26218487395,0.0871948779512,0.0431772709084,0.0,0.0,1.0,0.0,0.0,,1.0
667,854a4f81-4ee7-4ee9-b8e3-e4a012ffe874,?????,0.136768707483,0.0635544217687,0.250051020408,0.111836734694,0.00921768707483,0.0,0.0,1.0,0.0,0.0,,3.0
668,85643b31-a144-4201-8ee1-39a29e6f6e18,?????,0.207628205128,0.0980128205128,0.156153846154,0.0599038461538,0.247532051282,0.0,0.0,1.0,0.0,0.0,,1.0
670,859185c1-1d65-4817-a065-d81967919559,?????,0.0416666666667,0.0333333333333,0.225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3.0
673,8693983b-842b-4eea-9243-84fd150f2a55,?????,0.916705571117,0.0187965681587,0.0397475054279,0.0186606369455,0.00608971835053,0.0,1.0,0.0,0.0,0.0,,1.0
674,86a60cfb-4283-44aa-ac1b-c8acc0872295,?????,0.189161490683,0.113229813665,0.22602484472,0.0663664596273,0.0452173913043,0.0,0.0,1.0,0.0,0.0,,3.0
675,872e58ff-b936-41e2-9cf3-dbd2f3c3b567,?????,0.25,0.0,0.25,0.166666666667,0.0,0.0,1.0,0.0,0.0,0.0,,3.0
676,87a284f7-8308-4796-9af9-7f7660a6f5bc,?????,0.218344885193,0.165438504608,0.2162005207,0.242131451993,0.0230531768311,0.0,0.0,1.0,0.0,0.0,,4.0
677,88db815c-9957-4ecc-a604-6535628cfd2b,?????,0.197192881782,0.172243376517,0.199097984101,0.082832438531,0.00488331906837,0.0,1.0,0.0,0.0,0.0,,2.0
678,892ac235-1133-46d0-bfed-246c4c5566d5,?????,0.277777777778,0.411111111111,0.2,0.111111111111,0.0,0.0,0.0,1.0,0.0,0.0,,2.0
681,8ada549f-2596-4d08-9be7-54984e48e5b7,?????,0.166666666667,0.309523809524,0.0952380952381,0.0,0.142857142857,1.0,0.0,0.0,0.0,0.0,,2.0
686,8bf4a0ce-2763-4d51-81ae-02b1b94613c7,?????,0.896368547419,0.0333760777038,0.026459674779,0.0254037978828,0.00818782058278,0.0,0.0,1.0,0.0,0.0,,1.0
687,8c015026-6e95-4341-92f0-567db4fac67a,?????,0.402416740348,0.226760978485,0.214146772767,0.138284703802,0.0183908045977,0.0,1.0,0.0,0.0,0.0,,1.0
691,8cca1edb-4c83-4116-89bf-776ef5f15ec4,?????,0.278411005808,0.15424232029,0.260082478955,0.10754167878,0.0282939447384,0.0,0.0,1.0,0.0,0.0,,1.0
692,8d51a276-f220-4ae7-aa15-d0c62a3c52c4,?????,0.465420719559,0.0859327512793,0.206395074026,0.217728817532,0.024522637603,1.0,0.0,0.0,0.0,0.0,,1.0
695,8e25d76f-0cf2-4acc-bb4b-0cd397dfb0c2,?????,0.360430100549,0.157390071868,0.252171123023,0.154380836007,0.0466423613076,0.0,0.0,1.0,0.0,0.0,,1.0
696,8ebf96d3-52a1-4891-900f-5f76db7ea00d,?????,0.274038461538,0.182692307692,0.274038461538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0
697,8eec93e7-0f2d-4ae9-b494-08dd543aac06,?????,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.0
699,8fb5c24e-0cea-4fe9-baf4-c59c1e357df8,?????,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,4.0
703,908041e0-2cb9-4288-a36c-65dd919f4e71,?????,0.329088435374,0.29725170068,0.318802721088,0.0280816326531,0.00963265306122,0.0,0.0,1.0,0.0,0.0,,1.0
704,9124a3a2-28c2-4302-9f68-8c81da333000,?????,0.354497354497,0.298941798942,0.330687830688,0.010582010582,0.00529100529101,0.0,1.0,0.0,0.0,0.0,,1.0
705,917b14b5-1d6f-4050-9dd3-f39adc77b2c2,?????,0.171488161449,0.03768274273,0.0728209915779,0.0400127125377,0.000576036866359,0.0,1.0,0.0,0.0,0.0,,1.0
710,936a9d35-18a1-4e1a-88c1-abfc66c293f0,?????,0.117117117117,0.0720720720721,0.0900900900901,0.0540540540541,0.0,0.0,0.0,1.0,0.0,0.0,,1.0
711,937dfc6d-45c5-4164-b099-0ee01d0e2047,?????,0.0,0.0,0.3125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3.0
712,93c6948f-a05a-4cee-b7ec-866271db70c3,?????,0.0681818181818,0.386363636364,0.424242424242,0.121212121212,0.0,0.0,1.0,0.0,0.0,0.0,,3.0
713,93f876a6-9e82-48c7-a935-99ae91100bd6,?????,0.291160786319,0.184675382564,0.244558347906,0.084848899371,0.0208435403632,0.0,1.0,0.0,0.0,0.0,,1.0
714,9431b650-d782-4e79-84f3-2615f0a0f019,?????,0.279902570481,0.360437396352,0.146092454395,0.0704809286899,0.0180866500829,1.0,0.0,0.0,0.0,0.0,,2.0
715,952b51ec-156d-49bf-a2aa-61c2c6dc93aa,?????,0.0,0.0,0.285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3.0
716,952e20da-7e3a-4d67-9a53-997a672e704b,?????,0.389519601364,0.176363201721,0.207614416597,0.106757609301,0.038664089936,1.0,0.0,0.0,0.0,0.0,,1.0
717,95bcddcb-cd56-4c03-97ed-1e7f93c60157,?????,0.154074074074,0.0651851851852,0.42,0.34,0.0207407407407,0.0,0.0,1.0,0.0,0.0,,3.0
718,96df16c3-4b0c-4cdf-b142-1c837bac4d6f,?????,0.323692956727,0.242640008723,0.238751071189,0.18756060957,0.00735535379042,0.0,0.0,1.0,0.0,0.0,,1.0
719,978bda57-5f7a-41fc-a1ab-f149883b71a0,?????,0.248672034344,0.202610359675,0.26432046441,0.119120664426,0.0402764771454,0.0,0.0,1.0,0.0,0.0,,3.0
720,97f63300-ab64-47bd-a197-dc44a552ed00,?????,0.0493827160494,0.540740740741,0.133333333333,0.0,0.165432098765,1.0,0.0,0.0,0.0,0.0,,2.0
722,9902bb8d-952e-455a-83a0-f9463a8d7ca9,?????,0.271351575456,0.100953565506,0.0744195688226,0.0476782752902,0.00559701492537,0.0,1.0,0.0,0.0,0.0,,1.0
723,992b462c-bb61-470d-8b6f-de5a13090611,?????,0.0238095238095,0.016731016731,0.955598455598,0.003861003861,0.0,0.0,0.0,1.0,0.0,0.0,,3.0
728,9a95c229-33a1-4c10-be4c-1cb63248f8a3,?????,0.353141012503,0.0835989273758,0.240726412516,0.116700826672,0.0391661542666,0.0,0.0,1.0,0.0,0.0,,1.0
729,9b2433e5-3c74-4cae-8e65-29a5fac402d1,?????,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0
730,9b2a45f4-4b07-4fd7-84b1-b6b16c900d25,?????,0.30137212196,0.178930387754,0.240507787567,0.123059143647,0.0407459436871,0.0,0.0,1.0,0.0,0.0,,1.0
732,9ca8d6ab-50d5-403a-bc1e-910cf7d71aa4,?????,0.199558638083,0.136296763346,0.187841530055,0.0455548549811,0.0864859184531,0.0,0.0,1.0,0.0,0.0,,1.0
735,9e72739f-64ae-4422-9d12-ea7882394296,?????,0.0765516115646,0.0541744073974,0.0671238634044,0.0330102306155,0.0119970298753,0.0,0.0,1.0,0.0,0.0,,4.0
744,a7999422-352b-4509-86f3-297d84e56a36,?????,0.32708262386,0.142446348841,0.264749792624,0.103968309342,0.0387582729264,0.0,0.0,1.0,0.0,0.0,,1.0
746,a7ef953d-c791-42e9-8aa2-dd1838f7b977,?????,0.978902953586,0.0042194092827,0.0042194092827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1.0
750,aa0be92c-37b4-4c0b-8ed2-3a4cbd4eb480,?????,0.0610500610501,0.026862026862,0.032967032967,0.107448107448,0.002442002442,0.0,1.0,0.0,0.0,0.0,,4.0
751,aa38b140-0b31-4ce4-be17-1b4e34eb2b5f,?????,0.250986859994,0.0736037895974,0.30066298608,0.0865485544105,0.0124041591248,0.0,0.0,1.0,0.0,0.0,,3.0
752,aaf8bdc1-0bea-4fac-9435-12aeec42b318,?????,0.235859213251,0.176231884058,0.294161490683,0.113167701863,0.0377225672878,0.0,0.0,1.0,0.0,0.0,,3.0
755,ac13915e-f2a7-4965-a2c8-f08b40b3c224,?????,0.41219047619,0.0928253968254,0.219555555556,0.0533968253968,0.0220317460317,0.0,0.0,1.0,0.0,0.0,,1.0
758,ad5a2159-085a-4763-89c3-87b3de146e06,?????,0.218851407592,0.231365161397,0.118071965896,0.0699411294368,0.0492703356784,0.0,0.0,0.0,1.0,0.0,,2.0
759,ae732939-765b-4d02-a4b2-7f10c06371a2,?????,0.647763621616,0.082253414329,0.130026175095,0.0391441186719,0.0112604314821,0.0,0.0,1.0,0.0,0.0,,1.0
762,af0de998-8fed-4c75-bb49-32f58133ea8f,?????,0.323611111111,0.156944444444,0.329166666667,0.144444444444,0.0458333333333,0.0,0.0,1.0,0.0,0.0,,3.0
763,af6c67b3-e4a1-48e8-a8db-895429d881dd,?????,0.0453448435905,0.0125313283208,0.032952752251,0.0111389585074,0.0032952752251,0.0,0.0,1.0,0.0,0.0,,4.0
765,afc49586-8486-4309-b928-4524308d0a98,?????,0.0,0.0444444444444,0.0444444444444,0.0,0.0222222222222,0.0,1.0,0.0,0.0,0.0,,2.0
769,b30ac5d7-f3a4-4234-945a-fc334c863b42,?????,0.292307692308,0.190476190476,0.335531135531,0.181684981685,0.0,0.0,1.0,0.0,0.0,0.0,,3.0
771,b406d5a9-27eb-4abb-b75c-862ba1ba290e,?????,0.209452584453,0.171881359381,0.273173585674,0.0286935286935,0.0390211640212,1.0,0.0,0.0,0.0,0.0,,3.0
780,beaa5bbe-7dc3-4df4-bdd7-0c2d4dec9a81,?????,0.00389863547758,0.0133528265107,0.0704678362573,0.0,0.00584795321637,0.0,1.0,0.0,0.0,0.0,,3.0
781,bee6ee78-3b49-4d63-b871-63837f17dab3,?????,0.263994772636,0.0876023828267,0.394834610411,0.105863067825,0.0509309727523,0.0,1.0,0.0,0.0,0.0,,3.0
782,bf21740a-843e-4e3f-85c0-fd99f281ab9a,?????,0.3,0.0428571428571,0.0,0.3,0.0238095238095,0.0,1.0,0.0,0.0,0.0,,4.0
784,bf967f8e-6fe5-48ed-9e3d-d6fc9b2201e0,?????,0.366883116883,0.207251082251,0.219155844156,0.154761904762,0.0519480519481,0.0,1.0,0.0,0.0,0.0,,1.0
785,bfaf4705-2839-4100-ac28-b115c99080c5,?????,0.184662186901,0.519351295471,0.21425771575,0.0761506321208,0.00557816975727,0.0,1.0,0.0,0.0,0.0,,2.0
786,c02fc6a1-3a42-40ac-9ead-fb9ff5f110c4,?????,0.0490740740741,0.0981481481481,0.0527777777778,0.266666666667,0.0,0.0,1.0,0.0,0.0,0.0,,4.0
787,c0d21d08-313f-4a53-af04-44e3b0c130fc,?????,0.247619047619,0.271428571429,0.142857142857,0.195238095238,0.0,0.0,1.0,0.0,0.0,0.0,,2.0
790,c1e3c4d0-0d77-4814-a97c-d4593bf51e33,?????,0.156719309497,0.11069023569,0.133831703276,0.119628827962,0.0267489711934,0.0,1.0,0.0,0.0,0.0,,4.0
791,c1e666d9-8764-400c-9961-5e4d12a176a4,?????,0.180966991837,0.0748238922152,0.175707073533,0.353321333756,0.015180708659,0.0,0.0,1.0,0.0,0.0,,4.0
792,c2b6f17e-d631-42d5-b916-3f6bfd39d7b6,?????,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,4.0
794,c2d3c432-7174-438f-bf51-a7c01ef77e4b,?????,0.0596078431373,0.00862745098039,0.450196078431,0.00823529411765,0.00274509803922,0.0,0.0,1.0,0.0,0.0,,3.0
797,c4bc7aa5-bb84-49d1-a7ba-798419639546,?????,0.358674127291,0.175069463633,0.203641659759,0.223649872586,0.0389648767308,0.0,0.0,1.0,0.0,0.0,,1.0
804,c8562118-c162-4c47-afbc-806605a007f3,?????,0.365931372549,0.180637254902,0.237009803922,0.170098039216,0.0463235294118,1.0,0.0,0.0,0.0,0.0,,1.0
807,c926ad8e-7ab7-4cfc-9c0b-d198f344426a,?????,0.239768397075,0.141876065789,0.239363182902,0.10614855633,0.0228437979042,0.0,1.0,0.0,0.0,0.0,,3.0
808,ca012a24-25af-476c-897b-288deb303c46,?????,0.195860566449,0.152832244009,0.274945533769,0.0381263616558,0.00490196078431,0.0,1.0,0.0,0.0,0.0,,3.0
809,caca6984-24ba-4c59-a1eb-9a9cb98b5e62,?????,0.125,0.375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2.0
811,cbf248a4-fe1b-4759-9f1f-b3ba495ab8b9,?????,0.438915367142,0.122702314757,0.314567916719,0.108318352217,0.0154960491659,0.0,0.0,1.0,0.0,0.0,,1.0
812,cce5db84-59d7-4995-a737-027d053bd1b9,?????,0.314553890952,0.212251052392,0.275481044333,0.130197363579,0.0511232061195,0.0,1.0,0.0,0.0,0.0,,1.0
815,cda322fb-f602-4da0-b382-f0b9e542ad57,?????,0.0260416666667,0.0916666666667,0.34375,0.0166666666667,0.021875,0.0,1.0,0.0,0.0,0.0,,3.0
819,cf6936fd-fed1-41c1-9d35-d1fecc863277,?????,0.325915966437,0.110745878615,0.263141208679,0.188381390042,0.0220719664843,0.0,0.0,1.0,0.0,0.0,,1.0
820,cfa761bc-4434-4049-8939-ce30c0870edd,?????,0.2,0.266666666667,0.4,0.133333333333,0.0,1.0,0.0,0.0,0.0,0.0,,3.0
823,d11e5045-a570-4bb9-abb8-38fd68936aac,?????,0.387282338308,0.144162002488,0.132754197761,0.163829291045,0.00530550373134,0.0,0.0,1.0,0.0,0.0,,1.0
828,d2550ed2-6436-4142-ab94-c41a1c815117,?????,0.337998647735,0.142393509128,0.267478025693,0.152941176471,0.0474645030426,0.0,0.0,1.0,0.0,0.0,,1.0
830,d32124aa-c618-41d0-9cc7-31bf9f155d25,?????,0.435294117647,0.117290552585,0.138680926916,0.108021390374,0.0340463458111,0.0,1.0,0.0,0.0,0.0,,1.0
831,d3252db7-1a50-41f9-82e1-a43fd378ce97,?????,0.299008875663,0.0987258977608,0.416778435115,0.120592708828,0.0232274159664,0.0,1.0,0.0,0.0,0.0,,3.0
832,d339a0e3-8b04-42b4-b9d4-0af93d005442,?????,0.29880952381,0.173051948052,0.124025974026,0.343506493506,0.0,0.0,1.0,0.0,0.0,0.0,,4.0
833,d3436523-8fcb-47c1-b51b-74bc955de3ca,?????,0.413793103448,0.211822660099,0.0689655172414,0.305418719212,0.0,1.0,0.0,0.0,0.0,0.0,,1.0
834,d374d5c8-b34a-41f2-b1d9-a5b4f4fa5ae0,?????,0.0301110725443,0.0528462339465,0.293329862316,0.622931852366,0.000780978826796,1.0,0.0,0.0,0.0,0.0,,4.0
835,d3b47abf-ef39-40fd-b736-e6163bd9e54a,?????,0.106481481481,0.108796296296,0.0590277777778,0.0486111111111,0.0104166666667,0.0,0.0,1.0,0.0,0.0,,1.0
837,d49e0362-b036-4d90-a195-57ccf2411926,?????,0.467493606138,0.0941432225064,0.220358056266,0.212710997442,0.00529411764706,0.0,0.0,1.0,0.0,0.0,,1.0
839,d755c576-7178-44e6-821d-672700655584,?????,0.226786898839,0.274921227197,0.209987562189,0.174950248756,0.0300207296849,0.0,0.0,1.0,0.0,0.0,,2.0
840,d803d786-8049-40d9-b46e-2dec6c1e02ae,?????,0.122524321123,0.0226060902021,0.0905326754359,0.048728475403,0.0164214459662,0.0,0.0,1.0,0.0,0.0,,1.0
843,da0d1280-2b2b-4408-96f5-645c84ff23c2,?????,0.213293650794,0.205357142857,0.400793650794,0.00992063492063,0.00396825396825,0.0,0.0,1.0,0.0,0.0,,3.0
844,da103792-762a-4b03-a27f-8fb97c6577e1,?????,0.45082652783,0.152449088877,0.281235247233,0.0702817526024,0.0237020071141,0.0,1.0,0.0,0.0,0.0,,1.0
845,da788c73-ed4f-4f49-ad5b-4b5aa8d9b14d,?????,0.236979166667,0.377604166667,0.0625,0.0690104166667,0.00390625,0.0,0.0,0.0,1.0,0.0,,2.0
847,dc178896-a1c4-46d1-980a-746c5ac5b595,?????,0.192058823529,0.23068627451,0.207990196078,0.0383823529412,0.0308823529412,0.0,0.0,1.0,0.0,0.0,,2.0
849,dc8b4bf0-3a44-4bd6-99b1-af5d17dae3e6,?????,0.115880502015,0.465593216969,0.15085805903,0.111729801148,0.0309384208388,0.0,0.0,1.0,0.0,0.0,,2.0
851,ddea4031-342e-478a-a4e2-a388b75d3753,?????,0.0896627971255,0.0439054726368,0.324281370923,0.0341625207297,0.00798783858485,0.0,1.0,0.0,0.0,0.0,,3.0
853,df143f9c-4146-4af5-914e-6e41dd3e1903,?????,0.222901005173,0.118975639683,0.189452667564,0.103011424614,0.0387361860425,0.0,1.0,0.0,0.0,0.0,,1.0
855,e06baac2-dc75-4bf9-bd76-7b254c6e9a86,?????,0.388101276995,0.182429879083,0.23980781782,0.118360200631,0.0296341588045,0.0,0.0,1.0,0.0,0.0,,1.0
856,e0bd4484-965c-4132-8016-2ab4897a7b44,?????,0.0555555555556,0.0,0.0555555555556,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3.0
857,e0cce4ee-0d7f-4b4b-b57d-696a62551c3a,?????,0.0982587064677,0.0907960199005,0.0932835820896,0.0398009950249,0.0111940298507,0.0,1.0,0.0,0.0,0.0,,2.0
858,e1e613e7-18c6-41b2-93dc-18566c51c302,?????,0.029997925096,0.0192810457516,0.0264654009752,0.0148303765951,0.00466334682021,0.0,0.0,1.0,0.0,0.0,,4.0
860,e34113c4-5df9-4206-bd1a-f7a87d4f41bf,?????,0.207275132275,0.0511243386243,0.464880952381,0.0267195767196,0.0,0.0,0.0,1.0,0.0,0.0,,3.0
862,e468d055-291d-4006-b953-56bd78473175,?????,0.282012562601,0.175456455309,0.171330744419,0.268493336729,0.0572523554876,0.0,1.0,0.0,0.0,0.0,,4.0
865,e5f6047a-0a0d-4e5d-9905-2505aab76a5f,?????,0.30911449646,0.283661366248,0.276544719967,0.0687868342044,0.0184143222506,0.0,0.0,1.0,0.0,0.0,,1.0
866,e60a27d2-5834-4797-b3af-aae257475964,?????,0.0856556833501,0.195158662193,0.386212242783,0.0333306284675,0.00552513614797,0.0,1.0,0.0,0.0,0.0,,3.0
870,e781d736-9bd5-458f-a663-ba9ffcf7e4a6,?????,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.0
872,e8508040-eba5-41b1-a70c-7939d31588af,?????,0.309523809524,0.309523809524,0.166666666667,0.142857142857,0.0,1.0,0.0,0.0,0.0,0.0,,2.0
874,e87ca5c1-0930-472d-939e-472ddf8b9499,?????,0.322262876442,0.169434280889,0.169152828596,0.114551083591,0.0667041936392,0.0,0.0,0.0,1.0,0.0,,1.0
875,e8df43ff-7055-4ca7-a1c0-0af52ce6948b,?????,0.150507246377,0.171268115942,0.327807971014,0.0504166666667,0.02,0.0,1.0,0.0,0.0,0.0,,3.0
876,e90eec84-77d8-4128-9d6e-5304cb449365,?????,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0
880,ebca40c3-957c-40e2-a226-ab82fedc9898,?????,0.0982587064677,0.0907960199005,0.0932835820896,0.0398009950249,0.0111940298507,1.0,0.0,0.0,0.0,0.0,,2.0
882,ecec3b27-a657-4ccd-b8d8-e7327385d685,?????,0.303333333333,0.128333333333,0.28,0.1225,0.0408333333333,0.0,0.0,1.0,0.0,0.0,,1.0
885,eeb17be6-c63f-4997-b55f-ac634adea665,?????,0.129990064692,0.0631807180315,0.246778494913,0.198825691363,0.0278916976678,0.0,1.0,0.0,0.0,0.0,,3.0
886,f0474e93-e75c-4c59-9777-342afd7de437,?????,0.0884773662551,0.0576131687243,0.0555555555556,0.0205761316872,0.0,1.0,0.0,0.0,0.0,0.0,,2.0
887,f1a62f75-bb9c-4cef-a70a-b05e59b325c6,?????,0.2544079878,0.158063481497,0.228294324149,0.129392968226,0.0106631561367,0.0,0.0,1.0,0.0,0.0,,1.0
888,f2496b92-ec60-4253-8631-003c2e757a72,?????,0.143790849673,0.130718954248,0.143790849673,0.124183006536,0.0130718954248,0.0,1.0,0.0,0.0,0.0,,4.0
889,f292329e-cb52-43ba-9442-32a6cc1237ca,?????,0.751846575921,0.0443969610636,0.0620713305898,0.0228711617601,0.00770285955471,0.0,0.0,1.0,0.0,0.0,,1.0
896,f7f10f12-4fb4-4a57-b439-a23e98de2ff7,?????,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,4.0
897,f83de269-22b4-40cd-8a4e-2710f5d7dcad,?????,0.370833333333,0.075,0.420833333333,0.0833333333333,0.05,0.0,1.0,0.0,0.0,0.0,,3.0
899,fa115e48-3db8-4036-b28d-b5123c29bd63,?????,0.00653594771242,0.0130718954248,0.0196078431373,0.107843137255,0.0,0.0,1.0,0.0,0.0,0.0,,4.0
900,fa9d7321-7b18-4a15-a0c5-ac1a1686797e,?????,0.0453501722158,0.0419058553387,0.273823191734,0.0183696900115,0.00516647531573,0.0,0.0,1.0,0.0,0.0,,3.0
902,fb2598d8-dc31-4c0f-872b-210e6ce52ba9,?????,0.571428571429,0.380952380952,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0
904,fc66c3cf-819b-4a67-8b6d-9cff77c665b4,?????,0.142797321189,0.0469133281548,0.268058884714,0.0810211840063,0.00666382738974,0.0,1.0,0.0,0.0,0.0,,3.0
907,fea0c773-7684-41d4-ae4a-07ee4ad26808,?????,0.418279481712,0.132674539391,0.0728090317643,0.120906456727,0.101484336559,1.0,0.0,0.0,0.0,0.0,,1.0
909,ff18e718-3645-4f5e-bb30-8ddbd00b39fa,?????,0.791234140715,0.0155709342561,0.162629757785,0.0109573241061,0.0,0.0,1.0,0.0,0.0,0.0,,1.0
912,232d6dbb-f9b2-4723-8594-4b743b098b5e,?????,0.24509054748,0.0953629706387,0.141835151854,0.0312045764252,0.0365067536023,0.0,0.0,1.0,0.0,0.0,,1.0
913,238373cf-ea27-4715-b31c-32b4cf61d419,?????,0.452682204957,0.175595017881,0.235306449624,0.0797724750277,0.0566438525096,0.0,0.0,1.0,0.0,0.0,,1.0
915,23cb79c7-8267-4c0d-a2b1-387a5d38b3f6,?????,0.293395445135,0.122950310559,0.234296066253,0.0837060041408,0.0265217391304,0.0,0.0,1.0,0.0,0.0,,1.0
918,2421faa9-e8ea-4143-9903-06d9ff43ba26,?????,0.210884353741,0.0907029478458,0.469387755102,0.0816326530612,0.00453514739229,0.0,1.0,0.0,0.0,0.0,,3.0
